Date,Close_Price,Type,Lower_Bound,Upper_Bound,MA_7,Volatility
2016-11-08,41.68,Forecast,37.01717521332372,46.34282478667628,41.18285714285714,0.0
2016-11-08,41.16,Historical,,,41.10857142857143,1.247600767754331
2016-11-09,41.68,Forecast,36.864255267978365,46.49574473202164,41.315714285714286,1.263362487852282
2016-11-09,41.21,Historical,,,41.44857142857143,1.1276391554702503
2016-11-10,41.68,Forecast,36.71604395096557,46.64395604903443,41.44857142857143,1.1404998786702203
2016-11-10,40.16,Historical,,,41.32142857142857,3.646833013435713
2016-11-11,41.68,Forecast,36.57213136528582,46.78786863471418,41.32142857142857,3.784860557768943
2016-11-11,40.42,Historical,,,41.14142857142857,3.023032629558542
2016-11-14,41.68,Forecast,36.43216384380683,46.927836156193166,41.215714285714284,3.117268678871832
2016-11-14,39.3,Historical,,,40.87571428571429,5.710172744721698
2016-11-15,40.21,Historical,,,40.73285714285714,2.315521628498729
2016-11-15,41.68,Forecast,36.2958337084559,47.0641662915441,40.73285714285714,3.6558070131808007
2016-11-16,40.98,Historical,,,40.85,1.6794625719769751
2016-11-16,41.68,Forecast,36.16287130948072,47.197128690519285,40.85,1.70815031722793
2016-11-17,41.45,Historical,,,40.99714285714286,0.5518234165067137
2016-11-17,41.68,Forecast,36.03303875340883,47.32696124659117,40.997142857142855,0.5548854041013129
2016-11-18,41.68,Forecast,35.9061249014848,47.4538750985152,41.33714285714286,0.0
2016-11-18,41.19,Historical,,,41.47714285714285,1.1756238003838848
2016-11-21,41.11,Historical,,,41.395714285714284,0.19422189851905358
2016-11-21,41.68,Forecast,35.781941337524245,47.57805866247576,41.49571428571428,1.3865239601070334
2016-11-22,41.01,Historical,,,41.39999999999999,1.607485604606529
2016-11-22,41.68,Forecast,35.66031908497164,47.69968091502836,41.43285714285714,1.633747866374069
2016-11-23,40.96,Historical,,,41.33,1.7274472168905874
2016-11-23,41.68,Forecast,35.541105909733574,47.818894090266426,41.33,1.7578125
2016-11-25,41.68,Forecast,35.42416408589072,47.93583591410928,41.39999999999999,0.0
2016-11-25,40.87,Historical,,,41.36571428571428,1.9433781190019261
2016-11-28,41.68,Forecast,35.309368530749026,48.05063146925097,41.36571428571428,1.9818938096403338
2016-11-28,41.45,Historical,,,41.42857142857143,0.5518234165067137
2016-11-29,41.6,Historical,,,41.417142857142856,0.3618817852834688
2016-11-29,41.68,Forecast,35.19660523724166,48.16339476275834,41.519999999999996,0.19230769230769162
2016-11-30,41.02,Historical,,,41.425714285714285,1.583493282149706
2016-11-30,41.68,Forecast,35.08576994771083,48.27423005228917,41.425714285714285,1.6089712335445983
2016-12-01,39.63,Historical,,,41.24857142857143,4.918426103646823
2016-12-01,41.68,Forecast,34.97676702513891,48.38323297486109,41.24857142857143,5.172848851879874
2016-12-02,40.07,Historical,,,41.05142857142857,3.8627639155470184
2016-12-02,41.68,Forecast,34.86950848704615,48.49049151295385,41.06285714285714,4.017968555028695
2016-12-05,41.68,Forecast,34.76391317428939,48.59608682571061,41.06285714285714,0.0
2016-12-05,40.2,Historical,,,40.94571428571429,3.550863723608433
2016-12-06,41.68,Forecast,34.65990603242954,48.70009396757046,40.94571428571429,3.681592039800985
2016-12-06,39.97,Historical,,,40.99428571428571,4.102687140115169
2016-12-07,41.68,Forecast,34.55741748757723,48.80258251242277,40.99428571428571,4.278208656492377
2016-12-07,40.52,Historical,,,41.058571428571426,2.7831094049903915
2016-12-08,41.41,Historical,,,41.019999999999996,2.1964461994076867
2016-12-08,41.68,Forecast,34.456382901965114,48.903617098034886,41.019999999999996,0.6520164211543111
2016-12-09,41.76,Historical,,,41.24285714285714,0.19193857965451588
2016-12-09,41.68,Forecast,34.35674209714192,49.00325790285808,41.24285714285714,0.19157088122604415
2016-12-12,41.68,Forecast,34.25843893479783,49.10156106520217,41.487142857142864,0.0
2016-12-12,41.3,Historical,,,41.43285714285714,0.9117082533589338
2016-12-13,41.47,Historical,,,41.56857142857143,0.41162227602906665
2016-12-13,41.68,Forecast,34.16142094692913,49.19857905307087,41.607142857142854,0.5063901615625754
2016-12-14,40.91,Historical,,,41.497142857142855,1.8474088291746682
2016-12-14,41.68,Forecast,34.06563900842444,49.29436099157556,41.48571428571428,1.8821803959912176
2016-12-15,41.68,Forecast,33.97104704627282,49.38895295372718,41.48571428571428,0.0
2016-12-15,38.41,Historical,,,41.01857142857143,7.845489443378129
2016-12-16,38.61,Historical,,,40.63428571428572,0.5206977349648589
2016-12-16,41.68,Forecast,33.8776017805081,49.4823982194919,40.66428571428571,7.951307951307962
2016-12-19,38.42,Historical,,,40.19857142857143,7.821497120921306
2016-12-19,41.68,Forecast,33.78526249275622,49.57473750724378,40.308571428571426,8.485163977095267
2016-12-20,39.16,Historical,,,39.94857142857143,6.0460652591170945
2016-12-20,41.68,Forecast,33.69399081887373,49.66600918112627,39.94857142857143,6.435137895812071
2016-12-21,39.15,Historical,,,40.05428571428571,6.070057581573895
2016-12-21,41.68,Forecast,33.603750562681675,49.75624943731832,40.49285714285714,6.462324393358876
2016-12-22,41.68,Forecast,33.51450752822979,49.84549247177021,40.49285714285714,0.0
2016-12-22,38.5,Historical,,,40.50428571428571,7.62955854126679
2016-12-23,41.68,Forecast,33.42622936838639,49.93377063161361,40.50428571428571,8.259740259740255
2016-12-23,38.66,Historical,,,40.43285714285714,7.24568138195778
2016-12-27,41.68,Forecast,33.33888544785298,50.02111455214702,40.43285714285714,7.811691670977772
2016-12-27,38.92,Historical,,,40.4,6.621880998080609
2016-12-28,38.73,Historical,,,39.978571428571435,0.4881808838643531
2016-12-28,41.68,Forecast,33.252446718958694,50.107553281041305,39.97857142857142,7.616834495223346
2016-12-29,41.68,Forecast,33.16688560880675,50.19311439119325,40.43285714285714,0.0
2016-12-29,38.64,Historical,,,39.99857142857143,7.293666026871404
2016-12-30,41.68,Forecast,33.08217591653022,50.27782408346978,40.43,7.867494824016563
2016-12-30,38.67,Historical,,,40.0,7.2216890595009575
2017-01-03,41.68,Forecast,32.99829271957155,50.36170728042845,40.394285714285715,7.783811740367197
2017-01-03,38.9,Historical,,,40.41857142857143,6.669865642994244
2017-01-04,41.68,Forecast,32.91521228803596,50.44478771196404,40.41857142857143,7.146529562982007
2017-01-04,40.06,Historical,,,40.18714285714286,3.88675623800383
2017-01-05,41.34,Historical,,,40.57285714285714,3.195207189216176
2017-01-05,41.68,Forecast,32.832912006284374,50.527087993715625,40.57285714285714,0.8224479922593009
2017-01-06,41.23,Historical,,,40.93857142857143,1.0796545105566269
2017-01-06,41.68,Forecast,32.75137030103171,50.60862969896829,40.93857142857143,1.0914382731021188
2017-01-09,41.68,Forecast,32.670566575302864,50.689433424697135,41.33571428571429,0.0
2017-01-09,41.34,Historical,,,41.287142857142854,0.8157389635316648
2017-01-10,42.3,Historical,,,41.607142857142854,2.3222060957909907
2017-01-10,41.68,Forecast,32.59048114767336,50.76951885232664,41.65571428571429,1.4657210401891163
2017-01-11,41.68,Forecast,32.511095196286924,50.84890480371308,41.65571428571429,0.0
2017-01-11,42.59,Historical,,,41.85,2.1833013435700765
2017-01-12,41.68,Forecast,32.43239070719874,50.92760929280126,41.85,2.1366517961962983
2017-01-12,42.11,Historical,,,41.91142857142857,1.0316698656430034
2017-01-13,42.27,Historical,,,42.044285714285714,0.37995725480883813
2017-01-13,41.68,Forecast,32.354350426642895,51.005649573357104,41.955714285714286,1.395788975632839
2017-01-17,41.99,Historical,,,42.0,0.7437619961612407
2017-01-17,41.68,Forecast,32.27695781686549,51.08304218313451,42.0,0.738271016908798
2017-01-18,42.03,Historical,,,41.92,0.8397312859884876
2017-01-18,41.68,Forecast,32.20019701520341,51.15980298479659,41.92,0.8327385201046922
2017-01-19,42.09,Historical,,,41.917142857142856,0.98368522072938
2017-01-19,41.68,Forecast,32.12405279612169,51.23594720387831,41.832857142857144,0.974103112378244
2017-01-20,41.68,Forecast,32.04851053595233,51.31148946404767,41.832857142857144,0.0
2017-01-20,42.05,Historical,,,41.84142857142857,0.887715930902111
2017-01-23,41.68,Forecast,31.97355618010321,51.38644381989679,41.84142857142857,0.8799048751486294
2017-01-23,42.4,Historical,,,41.894285714285715,1.7274472168905985
2017-01-24,43.9,Historical,,,42.21142857142858,3.5377358490566113
2017-01-24,41.68,Forecast,31.89917621252872,51.46082378747128,42.152857142857144,5.056947608200457
2017-01-25,44.94,Historical,,,42.61857142857143,7.821497120921306
2017-01-25,41.68,Forecast,31.825357627274578,51.53464237272542,42.61857142857143,7.2541165999109865
2017-01-26,41.68,Forecast,31.75208790192687,51.60791209807313,42.565714285714286,0.0
2017-01-26,44.55,Historical,,,42.97571428571429,6.885796545105549
2017-01-27,41.68,Forecast,31.679354972812096,51.68064502718791,42.872857142857136,6.442199775533108
2017-01-27,44.42,Historical,,,42.94714285714286,6.573896353166986
2017-01-30,41.68,Forecast,31.60714721180888,51.75285278819112,42.94714285714286,6.168392615938767
2017-01-30,43.93,Historical,,,42.80285714285714,5.398272552783112
2017-01-31,41.68,Forecast,31.53545340464538,51.82454659535462,42.80285714285714,5.121784657409512
2017-01-31,44.07,Historical,,,43.144285714285715,5.734165067178498
2017-02-01,41.68,Forecast,31.46426273056749,51.89573726943251,42.73428571428572,5.423190378942588
2017-02-01,43.78,Historical,,,43.034285714285716,5.038387715930903
2017-02-02,43.69,Historical,,,42.93,0.20557332115122007
2017-02-02,41.68,Forecast,31.393564743273608,51.96643525672639,42.93,4.6005951018539655
2017-02-03,41.68,Forecast,31.32334935302077,52.036650646979226,42.60857142857143,0.0
2017-02-03,43.71,Historical,,,42.89857142857142,4.87044145873321
2017-02-06,41.68,Forecast,31.25360680981546,52.10639319018454,42.55714285714286,4.644246167924959
2017-02-06,44.42,Historical,,,42.94857142857143,6.573896353166986
2017-02-07,44.37,Historical,,,43.03285714285715,0.11256190904999075
2017-02-07,41.68,Forecast,31.184327687609624,52.175672312390375,42.74571428571429,6.062654947036283
2017-02-08,45.07,Historical,,,43.230000000000004,8.133397312859891
2017-02-08,41.68,Forecast,31.11550286942964,52.24449713057036,43.230000000000004,7.521633015309515
2017-02-09,45.08,Historical,,,43.425714285714285,8.157389635316692
2017-02-09,41.68,Forecast,31.04712353337157,52.31287646662843,43.425714285714285,7.5421472937000855
2017-02-10,45.03,Historical,,,43.512857142857136,8.037428023032621
2017-02-10,41.68,Forecast,30.97918113940189,52.3808188605981,43.128571428571426,7.43948478791917
2017-02-13,45.46,Historical,,,43.66857142857143,9.069097888675625
2017-02-13,41.68,Forecast,30.911667416907875,52.448332583092125,43.18428571428571,8.315002199736032
2017-02-14,41.68,Forecast,30.844574352946022,52.51542564705397,43.18428571428571,0.0
2017-02-14,45.02,Historical,,,43.175714285714285,8.013435700575823
2017-02-15,45.65,Historical,,,43.74285714285714,1.3993780541981193
2017-02-15,41.68,Forecast,30.77789418114159,52.58210581885841,43.26428571428572,8.696604600219061
2017-02-16,41.68,Forecast,30.71161937119532,52.64838062880468,43.26428571428572,0.0
2017-02-16,45.16,Historical,,,43.22142857142857,8.349328214971209
2017-02-17,41.68,Forecast,30.645742618957577,52.71425738104242,43.221428571428575,7.705934455270147
2017-02-17,45.1,Historical,,,43.71,8.205374280230338
2017-02-21,41.68,Forecast,30.580256837032643,52.77974316296736,43.23285714285714,7.583148558758324
2017-02-21,45.5,Historical,,,43.21142857142858,9.165067178502873
2017-02-22,41.68,Forecast,30.515155145879007,52.84484485412099,43.21142857142858,8.395604395604394
2017-02-22,45.98,Historical,,,43.825714285714284,10.316698656429946
2017-02-23,45.41,Historical,,,43.861428571428576,1.2396694214875992
2017-02-23,41.68,Forecast,30.45043086537407,52.909569134625926,43.861428571428576,8.21404976877339
2017-02-24,41.68,Forecast,30.38607750681391,52.973922493186095,43.37285714285714,0.0
2017-02-24,45.55,Historical,,,43.92571428571428,9.285028790786942
2017-02-27,45.71,Historical,,,43.955714285714286,0.35126234906697196
2017-02-27,41.68,Forecast,30.32208876532106,53.037911234678944,43.95571428571428,8.816451542332093
2017-02-28,41.68,Forecast,30.2584585126351,53.1015414873649,43.34142857142857,0.0
2017-02-28,45.66,Historical,,,43.37714285714286,9.548944337811882
2017-03-01,41.68,Forecast,30.19518079026279,53.16481920973721,43.37714285714286,8.716600963644316
2017-03-01,46.24,Historical,,,44.02857142857143,10.940499040307117
2017-03-02,41.68,Forecast,30.132249802965937,53.22775019703406,43.47571428571429,9.861591695501737
2017-03-02,45.94,Historical,,,43.50857142857142,10.220729366602676
2017-03-03,41.68,Forecast,30.06965991256709,53.29034008743291,43.50857142857143,9.272964736612966
2017-03-03,45.91,Historical,,,44.112857142857145,10.14875239923223
2017-03-06,41.68,Forecast,30.00740563205407,53.352594367945926,43.544285714285714,9.21367893705074
2017-03-06,45.64,Historical,,,44.11,9.500959692898281
2017-03-07,41.68,Forecast,29.94548161996606,53.41451838003394,43.458571428571425,8.676599474145485
2017-03-07,45.73,Historical,,,44.037142857142854,9.716890595009598
2017-03-08,45.98,Historical,,,44.042857142857144,0.5466870763175091
2017-03-08,41.68,Forecast,29.8838826750449,53.4761173249551,44.042857142857144,9.351892127011741
2017-03-09,45.94,Historical,,,44.04714285714285,10.220729366602676
2017-03-09,41.68,Forecast,29.82260373113653,53.53739626886346,44.04714285714285,9.272964736612966
2017-03-10,45.98,Historical,,,44.09571428571428,10.316698656429946
2017-03-10,41.68,Forecast,29.761639852328315,53.59836014767168,44.09571428571428,9.351892127011741
2017-03-13,41.68,Forecast,29.70098622830911,53.659013771690894,43.51714285714285,0.0
2017-03-13,46.57,Historical,,,43.60142857142857,11.732245681381958
2017-03-14,41.68,Forecast,29.640638169939763,53.71936183006024,43.60142857142857,10.50032209576981
2017-03-14,46.37,Historical,,,43.66285714285714,11.25239923224568
2017-03-15,46.29,Historical,,,44.32142857142857,0.17252533965925743
2017-03-15,41.68,Forecast,29.58059110502241,53.77940889497759,43.707142857142856,9.958954417800825
2017-03-16,46.61,Historical,,,44.41142857142857,11.828214971209206
2017-03-16,41.68,Forecast,29.52084057425785,53.83915942574215,44.41142857142857,10.577129371379534
2017-03-17,46.59,Historical,,,44.41428571428572,11.780230326295605
2017-03-17,41.68,Forecast,29.46138222738081,53.89861777261919,44.41428571428572,10.538742219360387
2017-03-20,41.68,Forecast,29.40221181946369,53.95778818053631,43.744285714285716,0.0
2017-03-20,46.77,Historical,,,43.81285714285714,12.212092130518236
2017-03-21,41.68,Forecast,29.34332520737989,54.01667479262011,43.81285714285714,10.88304468676503
2017-03-21,45.77,Historical,,,43.69285714285714,9.812859884836866
2017-03-22,46.06,Historical,,,44.31857142857143,0.6336027965916591
2017-03-22,41.68,Forecast,29.284718346418277,54.075281653581726,43.61714285714286,9.509335649153282
2017-03-23,41.68,Forecast,29.22638728704112,54.13361271295888,43.61714285714286,0.0
2017-03-23,46.6,Historical,,,44.32,11.804222648752404
2017-03-24,41.68,Forecast,29.168328171778064,54.191671828221935,43.59285714285714,10.557939914163095
2017-03-24,46.4,Historical,,,44.26714285714286,11.324376199616125
2017-03-27,41.68,Forecast,29.11053723224919,54.24946276775081,43.682857142857145,10.172413793103441
2017-03-27,46.4,Historical,,,43.73142857142857,11.324376199616125
2017-03-28,41.68,Forecast,29.053010786310725,54.30698921368928,43.73142857142857,10.172413793103441
2017-03-28,46.57,Historical,,,44.43,11.732245681381958
2017-03-29,41.68,Forecast,28.995745235317266,54.364254764682734,43.72714285714285,10.50032209576981
2017-03-29,46.78,Historical,,,44.455714285714286,12.23608445297506
2017-03-30,46.62,Historical,,,44.48714285714285,0.34202650705430493
2017-03-30,41.68,Forecast,28.938737061494727,54.42126293850527,44.48714285714285,10.596310596310587
2017-03-31,41.68,Forecast,28.881982825418643,54.47801717458135,43.81285714285714,0.0
2017-03-31,46.41,Historical,,,44.488571428571426,11.348368522072928
2017-04-03,46.43,Historical,,,44.46857142857142,0.04309416074121941
2017-04-03,41.68,Forecast,28.825479163592647,54.53452083640735,44.46857142857142,10.23045444755546
2017-04-04,46.23,Historical,,,44.39,10.916506717850272
2017-04-04,41.68,Forecast,28.76922278612236,54.59077721387765,43.684285714285714,9.84209387843391
2017-04-05,41.68,Forecast,28.71321047448006,54.646789525519935,43.684285714285714,0.0
2017-04-05,46.38,Historical,,,44.355714285714285,11.276391554702503
2017-04-06,46.28,Historical,,,44.33714285714286,0.21561017680035155
2017-04-06,41.68,Forecast,28.65743907935597,54.702560920644025,43.65857142857143,9.939498703543649
2017-04-07,46.44,Historical,,,44.33857142857143,11.420345489443374
2017-04-07,41.68,Forecast,28.601905518591924,54.75809448140808,43.68857142857143,10.249784668389317
2017-04-10,47.21,Historical,,,44.47857142857142,13.267754318618042
2017-04-10,41.68,Forecast,28.54660677519371,54.81339322480629,44.47857142857142,11.713619995763613
2017-04-11,46.79,Historical,,,44.537142857142854,12.26007677543186
2017-04-11,41.68,Forecast,28.49153989541845,54.86846010458154,43.88,10.921136995084424
2017-04-12,46.83,Historical,,,44.61571428571428,12.356046065259108
2017-04-12,41.68,Forecast,28.43670198693352,54.92329801306648,43.93571428571429,10.997224001708306
2017-04-13,46.9,Historical,,,44.68142857142857,12.5239923224568
2017-04-13,41.68,Forecast,28.38209021704381,54.97790978295619,43.89142857142857,11.130063965884862
2017-04-17,47.39,Historical,,,44.707142857142856,13.699616122840697
2017-04-17,41.68,Forecast,28.32770181098425,55.03229818901575,43.97714285714285,12.048955475838785
2017-04-18,47.56,Historical,,,44.817142857142855,14.107485604606529
2017-04-18,41.68,Forecast,28.27353405027467,55.08646594972533,44.08142857142857,12.36333052985703
2017-04-19,47.0,Historical,,,44.84142857142857,12.763915547024961
2017-04-19,41.68,Forecast,28.219584271134263,55.14041572886573,44.09571428571429,11.319148936170208
2017-04-20,41.68,Forecast,28.165849862953,55.19415013704701,44.09571428571429,0.0
2017-04-20,47.67,Historical,,,44.13571428571429,14.371401151631492
2017-04-21,47.52,Historical,,,44.970000000000006,0.3146633102580232
2017-04-21,41.68,Forecast,28.11232826681752,55.24767173318248,44.13,12.289562289562294
2017-04-24,48.15,Historical,,,45.05428571428571,15.523032629558543
2017-04-24,41.68,Forecast,28.0590169740892,55.3009830259108,44.294285714285714,13.437175493250253
2017-04-25,41.68,Forecast,28.00591352503204,55.35408647496796,44.294285714285714,0.0
2017-04-25,48.4,Historical,,,45.25428571428571,16.12284069097889
2017-04-26,48.26,Historical,,,45.33857142857143,0.2892561983471098
2017-04-26,41.68,Forecast,27.953015507488438,55.40698449251157,44.50428571428571,13.634479900538743
2017-04-27,48.36,Historical,,,45.458571428571425,16.02687140115162
2017-04-27,41.68,Forecast,27.90032055560056,55.45967944439944,44.534285714285716,13.813068651778327
2017-04-28,48.21,Historical,,,45.46714285714285,15.666986564299435
2017-04-28,41.68,Forecast,27.84782634857573,55.51217365142427,45.46714285714285,13.544907695498864
2017-05-01,48.61,Historical,,,45.49714285714286,16.62667946257197
2017-05-01,41.68,Forecast,27.795530609493674,55.564469390506325,44.557142857142864,14.256325858876773
2017-05-02,49.09,Historical,,,45.61571428571428,17.778310940499043
2017-05-02,41.68,Forecast,27.743431104154133,55.616568895845866,44.66142857142857,15.09472397636994
2017-05-03,48.54,Historical,,,45.64142857142857,16.458733205374276
2017-05-03,41.68,Forecast,27.691525639963096,55.6684743600369,44.70857142857143,14.132674083230324
2017-05-04,48.45,Historical,,,45.675714285714285,16.24280230326296
2017-05-04,41.68,Forecast,27.639812064856063,55.72018793514393,44.68571428571429,13.973168214654287
2017-05-05,41.68,Forecast,27.58828826625691,55.77171173374309,44.68571428571429,0.0
2017-05-05,48.49,Historical,,,44.60000000000001,16.338771593090208
2017-05-08,41.68,Forecast,27.536952170070837,55.823047829929166,44.60000000000001,14.044132810888843
2017-05-08,48.85,Historical,,,44.644285714285715,17.202495201535516
2017-05-09,49.49,Historical,,,45.76,1.3101330603889405
2017-05-09,41.68,Forecast,27.485801739710148,55.87419826028985,44.792857142857144,15.780965851687212
2017-05-10,49.4,Historical,,,45.895714285714284,18.522072936660262
2017-05-10,41.68,Forecast,27.434834975151503,55.925165024848496,45.895714285714284,15.627530364372467
2017-05-11,41.68,Forecast,27.3840499120234,55.9759500879766,44.92285714285714,0.0
2017-05-11,49.69,Historical,,,46.067142857142855,19.217850287907858
2017-05-12,41.68,Forecast,27.333444620722727,56.02655537927727,45.042857142857144,16.119943650633928
2017-05-12,49.65,Historical,,,45.065714285714286,19.12188099808061
2017-05-15,49.86,Historical,,,46.23428571428571,0.4229607250755274
2017-05-15,41.68,Forecast,27.28301720555932,56.07698279444068,45.13142857142857,16.405936622543116
2017-05-16,50.96,Historical,,,46.457142857142856,22.26487523992322
2017-05-16,41.68,Forecast,27.2327658039273,56.1272341960727,46.457142857142856,18.21036106750392
2017-05-17,41.68,Forecast,27.182688585502355,56.177311414497645,45.31285714285714,0.0
2017-05-17,49.65,Historical,,,46.451428571428565,19.12188099808061
2017-05-18,49.63,Historical,,,46.44857142857143,0.04028197381671372
2017-05-18,41.68,Forecast,27.13278375146381,56.22721624853619,45.279999999999994,16.018537175095716
2017-05-19,41.68,Forecast,27.08304953374073,56.27695046625927,45.279999999999994,0.0
2017-05-19,50.18,Historical,,,45.16857142857143,20.393474088291754
2017-05-22,50.65,Historical,,,46.449999999999996,0.9366281387006792
2017-05-22,41.68,Forecast,27.033484194280952,56.32651580571905,46.449999999999996,17.70977295162882
2017-05-23,41.68,Forecast,26.984086024342368,56.37591397565763,45.31142857142857,0.0
2017-05-23,50.31,Historical,,,45.40857142857142,20.705374280230338
2017-05-24,41.68,Forecast,26.934853343805607,56.42514665619439,45.40857142857143,17.153647386205527
2017-05-24,50.32,Historical,,,46.642857142857146,20.729366602687136
2017-05-25,50.6,Historical,,,46.70285714285715,0.556438791732905
2017-05-25,41.68,Forecast,26.885784500507228,56.47421549949277,45.42142857142857,17.628458498023715
2017-05-26,50.67,Historical,,,46.70571428571429,21.569097888675625
2017-05-26,41.68,Forecast,26.83687786959282,56.52312213040718,46.705714285714286,17.74225379909217
2017-05-30,50.56,Historical,,,46.74142857142857,21.305182341650685
2017-05-30,41.68,Forecast,26.788131852889144,56.571868147110855,46.74142857142857,17.563291139240512
2017-05-31,50.32,Historical,,,46.74142857142857,20.729366602687136
2017-05-31,41.68,Forecast,26.73954487829483,56.62045512170517,45.46714285714285,17.17011128775835
2017-06-01,41.68,Forecast,26.69111539918872,56.66888460081128,45.46714285714285,0.0
2017-06-01,50.65,Historical,,,45.464285714285715,21.521113243762002
2017-06-02,50.6,Historical,,,46.73857142857143,0.09871668311943749
2017-06-02,41.68,Forecast,26.64284189385544,56.71715810614456,45.470000000000006,17.628458498023715
2017-06-05,41.68,Forecast,26.59472286492753,56.76527713507247,45.470000000000006,0.0
2017-06-05,50.6,Historical,,,45.510000000000005,21.401151631477934
2017-06-06,41.68,Forecast,26.54675683884344,56.81324316115656,45.51,17.628458498023715
2017-06-06,50.5,Historical,,,46.769999999999996,21.161228406909792
2017-06-07,41.68,Forecast,26.49894236532108,56.86105763467892,45.48857142857143,17.46534653465347
2017-06-07,50.55,Historical,,,45.48142857142857,21.281190019193865
2017-06-08,41.68,Forecast,26.451278016846107,56.908721983153896,45.48142857142857,17.54698318496538
2017-06-08,55.71,Historical,,,47.48571428571428,33.66122840690979
2017-06-09,41.68,Forecast,26.403762388174695,56.9562376118253,46.21142857142856,25.183988511936818
2017-06-09,54.02,Historical,,,47.97428571428572,29.60652591170827
2017-06-12,41.68,Forecast,26.35639409585011,57.00360590414989,46.714285714285715,22.84339133654203
2017-06-12,53.12,Historical,,,48.348571428571425,27.447216890594994
2017-06-13,41.68,Forecast,26.309171777732708,57.05082822226729,47.08142857142857,21.536144578313255
2017-06-13,52.0,Historical,,,48.55571428571428,24.760076775431862
2017-06-14,41.68,Forecast,26.262094092542917,57.09790590745709,46.55142857142857,19.846153846153847
2017-06-14,52.63,Historical,,,48.11571428571428,26.27159309021114
2017-06-15,41.68,Forecast,26.215159719416707,57.144840280583296,46.35285714285714,20.805624168725068
2017-06-15,52.58,Historical,,,47.910000000000004,26.15163147792705
2017-06-16,41.68,Forecast,26.1683673574732,57.1916326425268,46.27571428571429,20.730315709395207
2017-06-16,52.58,Historical,,,47.832857142857144,26.15163147792705
2017-06-19,54.46,Historical,,,48.184285714285714,3.575503993914042
2017-06-19,41.68,Forecast,26.121715725393937,57.23828427460606,48.184285714285714,23.466764597869993
2017-06-20,41.68,Forecast,26.075203561013502,57.2847964389865,46.620000000000005,0.0
2017-06-20,53.81,Historical,,,48.35285714285715,29.10268714011517
2017-06-21,41.68,Forecast,26.028829620921087,57.33117037907891,46.79571428571428,22.542278386916937
2017-06-21,55.09,Historical,,,48.71142857142858,32.173704414587334
2017-06-22,41.68,Forecast,25.982592680072656,57.37740731992734,47.15428571428572,24.34198584135052
2017-06-22,54.56,Historical,,,47.16857142857143,30.902111324376214
2017-06-23,41.68,Forecast,25.93649153141334,57.42350846858666,47.16857142857143,23.607038123167158
2017-06-23,54.73,Historical,,,49.03285714285714,31.309980806142022
2017-06-26,41.68,Forecast,25.890524985509767,57.46947501449023,47.3,23.844326694682984
2017-06-26,54.31,Historical,,,49.104285714285716,30.302303262955867
2017-06-27,41.68,Forecast,25.84469187019202,57.51530812980798,47.18857142857143,23.25538574848095
2017-06-27,53.64,Historical,,,48.89714285714285,28.694817658349336
2017-06-28,54.95,Historical,,,48.952857142857134,2.4422073079791273
2017-06-28,41.68,Forecast,25.79899103020485,57.561008969795154,48.952857142857134,24.14922656960874
2017-06-29,41.68,Forecast,25.75342132686792,57.60657867313208,47.08857142857143,0.0
2017-06-29,54.3,Historical,,,48.89142857142857,30.278310940499043
2017-06-30,41.68,Forecast,25.70798163774481,57.65201836225519,47.08714285714286,23.241252302025785
2017-06-30,54.48,Historical,,,48.91571428571428,30.710172744721675
2017-07-03,41.68,Forecast,25.662670856320386,57.69732914367962,47.207142857142856,23.49486049926578
2017-07-03,54.45,Historical,,,47.13571428571429,30.63819577735125
2017-07-05,41.68,Forecast,25.61748789168644,57.74251210831356,47.13571428571429,23.452708907254372
2017-07-05,55.62,Historical,,,49.12714285714286,33.445297504798454
2017-07-06,54.53,Historical,,,49.160000000000004,1.9597267170082588
2017-07-06,41.68,Forecast,25.572431668235232,57.78756833176477,49.160000000000004,23.565010086191084
2017-07-07,41.68,Forecast,25.52750112536074,57.832498874639256,47.33142857142857,0.0
2017-07-07,54.55,Historical,,,49.17,30.87811900191939
2017-07-10,54.8,Historical,,,49.21999999999999,0.45829514207149646
2017-07-10,41.68,Forecast,25.48269521716733,57.87730478283267,49.220000000000006,23.94160583941606
2017-07-11,55.25,Historical,,,49.167142857142856,32.55758157389634
2017-07-11,41.68,Forecast,25.43801291218573,57.92198708781427,47.33142857142857,24.561085972850684
2017-07-12,56.34,Historical,,,49.42571428571428,35.17274472168908
2017-07-12,41.68,Forecast,25.393453193095937,57.96654680690406,49.42571428571428,26.02058927937523
2017-07-13,56.46,Historical,,,49.698571428571434,35.46065259117084
2017-07-13,41.68,Forecast,25.349015056457,58.010984943543,47.824285714285715,26.177825008855827
2017-07-14,57.23,Historical,,,50.04571428571428,37.30806142034548
2017-07-14,41.68,Forecast,25.30469751244333,58.05530248755667,48.107142857142854,27.171064127206012
2017-07-17,57.51,Historical,,,50.36857142857143,37.979846449136275
2017-07-17,41.68,Forecast,25.260499584587503,58.09950041541249,48.27428571428572,27.52564771344114
2017-07-18,58.48,Historical,,,50.674285714285716,40.307101727447204
2017-07-18,41.68,Forecast,25.2164203095292,58.1435796904708,48.56285714285713,28.727770177838575
2017-07-19,41.68,Forecast,25.172458736770217,58.18754126322978,48.56285714285714,0.0
2017-07-19,58.36,Historical,,,48.72428571428571,40.01919385796544
